customer_id,recency,frequency,monetary,avg_basket,spend_std,unique_categories,weekend_ratio,lifespan_days,purchase_velocity,age,gender_enc,segment_km,segment_label,segment_db
CUST_0228,4,28,3315.64,118.41571428571427,37.57495890227874,8,0.3214285714285714,510,1.6470588235294117,57,1,0,Champions,0
CUST_0229,34,8,502.39,62.79875,15.711553926512629,5,0.25,510,0.4705882352941176,51,0,0,Champions,0
CUST_0230,48,29,3578.22,123.38689655172412,33.404373976156414,8,0.0689655172413793,490,1.7755102040816328,57,0,0,Champions,0
CUST_0231,1,39,11850.97,303.8710256410256,82.38133522623446,8,0.282051282051282,508,2.3031496062992125,44,0,2,At Risk,0
CUST_0232,47,12,770.96,64.24666666666667,33.30605987267819,7,0.3333333333333333,596,0.6040268456375839,30,0,0,Champions,0
CUST_0233,158,2,108.37,54.185,17.458466427495857,2,0.0,559,0.1073345259391771,62,0,1,Loyal,0
CUST_0234,18,38,11813.08,310.87052631578945,87.65882197466365,8,0.2631578947368421,471,2.4203821656050954,50,0,2,At Risk,0
CUST_0235,4,30,6698.52,223.284,66.70093586687702,8,0.1666666666666666,478,1.8828451882845187,23,1,2,At Risk,0
CUST_0236,22,29,4718.68,162.71310344827586,43.50743163968397,8,0.2413793103448276,491,1.7718940936863543,41,0,0,Champions,0
CUST_0237,151,3,73.86,24.62,9.135715626047038,3,0.6666666666666666,305,0.2950819672131147,36,1,1,Loyal,0
CUST_0238,32,6,441.0,73.5,15.63906391060539,5,0.6666666666666666,606,0.297029702970297,33,1,0,Champions,0
CUST_0239,4,7,369.68,52.81142857142857,18.61901664837273,3,0.1428571428571428,673,0.3120356612184249,57,0,0,Champions,0
CUST_0240,7,19,2565.91,135.0478947368421,41.20073119347754,8,0.2631578947368421,515,1.1067961165048543,45,1,0,Champions,0
CUST_0241,11,11,1086.43,98.76636363636364,22.49741597282998,7,0.2727272727272727,568,0.5809859154929577,50,0,0,Champions,0
CUST_0242,1,46,14979.84,325.6486956521739,74.55129806184004,8,0.3260869565217391,508,2.716535433070866,65,0,2,At Risk,0
CUST_0243,352,2,45.84,22.92,20.308106755677645,2,1.0,252,0.238095238095238,58,0,1,Loyal,0
CUST_0244,115,3,330.37,110.12333333333332,11.540772648888517,3,0.3333333333333333,157,0.5732484076433121,30,1,1,Loyal,0
CUST_0245,396,3,136.26999999999998,45.423333333333325,16.118676537896445,3,0.3333333333333333,449,0.2004454342984409,60,1,1,Loyal,0
CUST_0246,157,2,56.58,28.29,0.2404163056034273,2,0.0,318,0.1886792452830188,62,0,1,Loyal,0
CUST_0247,169,5,136.95,27.39,14.26377755014428,3,0.2,132,1.1363636363636362,42,1,1,Loyal,0
CUST_0248,7,49,10271.46,209.6216326530612,61.25369928784365,8,0.2040816326530612,496,2.9637096774193545,59,2,2,At Risk,0
CUST_0249,63,4,211.01,52.7525,15.597380923304614,4,0.25,342,0.3508771929824561,53,2,1,Loyal,0
CUST_0250,25,42,12480.08,297.1447619047619,71.99896554941488,8,0.1904761904761904,485,2.597938144329897,44,0,2,At Risk,0
CUST_0251,27,15,744.69,49.646,14.905635942727931,6,0.2,408,1.1029411764705883,55,1,0,Champions,0
CUST_0252,2,46,13273.97,288.5645652173913,79.0341606509917,8,0.3478260869565217,497,2.7766599597585517,24,1,2,At Risk,0
CUST_0253,27,38,12678.83,333.6534210526316,79.72902792199021,8,0.2631578947368421,485,2.3505154639175254,22,0,2,At Risk,0
CUST_0254,51,8,424.04,53.005,12.440762493857497,5,0.375,500,0.48,60,1,0,Champions,0
CUST_0255,8,27,4294.79,159.0662962962963,55.106098653705374,8,0.3703703703703703,511,1.5851272015655575,62,1,0,Champions,0
CUST_0256,14,11,855.1800000000001,77.74363636363637,20.16333071331583,5,0.1818181818181818,532,0.6203007518796992,68,0,0,Champions,0
CUST_0257,33,9,754.83,83.87,28.74527613365368,5,0.1111111111111111,429,0.6293706293706294,48,0,0,Champions,0
CUST_0258,16,30,8023.25,267.44166666666666,88.5241161797298,8,0.3333333333333333,500,1.7999999999999998,40,0,2,At Risk,0
CUST_0259,1,55,14955.99,271.9270909090909,85.14085520309156,8,0.3272727272727272,496,3.326612903225806,59,0,2,At Risk,0
CUST_0260,5,12,1190.73,99.2275,34.93388225699306,7,0.0833333333333333,523,0.6883365200764818,27,1,0,Champions,0
CUST_0261,44,15,2966.1,197.74,67.69621228062066,8,0.2,416,1.0817307692307692,49,0,0,Champions,0
CUST_0262,56,4,208.4,52.1,20.588444979324365,4,0.25,594,0.202020202020202,60,2,0,Champions,0
CUST_0263,323,2,130.47,65.235,7.233702371538376,2,0.5,376,0.1595744680851064,47,1,1,Loyal,0
CUST_0264,11,4,133.9,33.475,10.246750704491642,3,0.0,793,0.1513240857503152,56,0,0,Champions,0
CUST_0265,884,1,21.5,21.5,0.0,1,1.0,0,1.0,48,0,1,Loyal,0
CUST_0266,10,19,1783.6,93.8736842105263,26.56490609191974,7,0.2631578947368421,583,0.9777015437392796,35,0,0,Champions,0
CUST_0267,513,3,124.49,41.49666666666667,7.844344034610749,3,0.3333333333333333,166,0.5421686746987951,53,0,1,Loyal,0
CUST_0268,7,23,4113.43,178.84478260869565,60.3929037726036,8,0.217391304347826,425,1.623529411764706,19,0,0,Champions,0
CUST_0269,5,18,2876.88,159.82666666666668,40.130303058031,7,0.1111111111111111,517,1.0444874274661509,31,1,0,Champions,0
CUST_0270,131,4,240.38,60.095,65.65252698868491,3,0.0,742,0.1617250673854447,30,1,0,Champions,0
CUST_0271,3,19,1379.57,72.60894736842106,21.908427068326635,8,0.3157894736842105,582,0.9793814432989691,46,0,0,Champions,0
CUST_0272,371,1,59.87,59.87,0.0,1,0.0,0,1.0,29,0,1,Loyal,0
CUST_0273,308,1,29.83,29.83,0.0,1,0.0,0,1.0,56,0,1,Loyal,0
CUST_0274,201,2,81.32,40.66,2.9981327522309607,2,0.0,167,0.3592814371257485,19,0,1,Loyal,0
CUST_0275,9,4,500.15,125.0375,17.431529623070944,4,0.5,456,0.2631578947368421,49,0,0,Champions,0
CUST_0276,138,8,928.27,116.03375,25.510172725797062,5,0.375,478,0.502092050209205,30,0,0,Champions,0
CUST_0277,23,28,2819.21,100.68607142857142,28.819199662376025,7,0.3571428571428571,489,1.7177914110429446,63,0,0,Champions,0
CUST_0278,26,13,1023.83,78.75615384615385,30.7762282556038,6,0.1538461538461538,516,0.7558139534883721,44,0,0,Champions,0
CUST_0279,28,21,2394.52,114.0247619047619,32.59478495389218,8,0.3809523809523809,453,1.390728476821192,66,0,0,Champions,0
CUST_0280,146,7,607.6,86.8,17.855363339904347,5,0.2857142857142857,734,0.2861035422343324,58,0,0,Champions,0
CUST_0281,183,1,82.07,82.07,0.0,1,1.0,0,1.0,34,0,1,Loyal,0
CUST_0282,59,6,245.64,40.940000000000005,15.358299385023068,5,0.0,592,0.304054054054054,57,1,0,Champions,0
CUST_0283,1,21,3009.59,143.31380952380954,33.65816921286576,8,0.0952380952380952,464,1.3577586206896552,48,1,0,Champions,0
CUST_0284,24,20,3000.64,150.03199999999998,52.26257356645837,7,0.3,468,1.2820512820512822,51,1,0,Champions,0
CUST_0285,9,8,1109.23,138.65375,34.58998200862705,4,0.75,574,0.4181184668989547,41,0,0,Champions,0
CUST_0286,3,33,10191.77,308.8415151515152,75.56922472645577,8,0.2121212121212121,514,1.9260700389105057,62,1,2,At Risk,0
CUST_0287,164,2,234.46,117.23,53.5138412001979,2,0.5,76,0.7894736842105263,52,1,1,Loyal,0
CUST_0288,17,26,3324.91,127.88115384615384,42.53116159494571,8,0.2692307692307692,503,1.5506958250497018,65,0,0,Champions,0
CUST_0289,2,29,4589.53,158.25965517241377,55.1993415775146,8,0.1379310344827586,467,1.8629550321199144,23,1,0,Champions,0
CUST_0290,1,59,10064.78,170.58949152542374,52.1720720779749,8,0.3389830508474576,514,3.443579766536965,36,0,2,At Risk,0
CUST_0291,23,7,549.96,78.5657142857143,20.373520279309325,5,0.2857142857142857,885,0.2372881355932203,47,1,0,Champions,0
CUST_0292,116,3,142.14,47.38,16.368607149052114,2,0.0,587,0.1533219761499148,24,1,1,Loyal,0
CUST_0293,1,27,2741.75,101.54629629629628,26.901861552423377,8,0.2222222222222222,495,1.6363636363636365,27,0,0,Champions,0
CUST_0294,9,33,7540.99,228.51484848484847,71.24366735547501,8,0.3333333333333333,481,2.058212058212058,58,1,2,At Risk,0
CUST_0295,39,16,1435.63,89.726875,32.733219358678014,8,0.3125,606,0.7920792079207921,49,1,0,Champions,0
CUST_0296,13,24,4576.86,190.7025,58.55174873933982,8,0.3333333333333333,443,1.6252821670428892,51,0,0,Champions,0
CUST_0297,125,2,119.91,59.955,33.50979036043049,2,0.0,130,0.4615384615384615,45,0,1,Loyal,0
CUST_0298,72,7,483.6,69.08571428571429,31.278950247273784,6,0.4285714285714285,805,0.2608695652173913,32,1,0,Champions,0
CUST_0299,5,25,4032.08,161.2832,45.09358516093688,8,0.28,498,1.506024096385542,47,0,0,Champions,0
CUST_0300,9,17,3235.98,190.35176470588237,57.39104298966152,8,0.4117647058823529,511,0.9980430528375732,54,1,0,Champions,0
CUST_0301,68,4,575.3199999999999,143.82999999999998,15.524404443756708,4,0.0,405,0.2962962962962963,46,1,0,Champions,0
CUST_0302,15,16,1973.32,123.3325,37.71560181145198,7,0.375,415,1.1566265060240963,39,0,0,Champions,0
CUST_0303,62,2,138.62,69.31,7.071067811865476,2,0.0,286,0.2097902097902098,21,0,1,Loyal,0
CUST_0304,4,47,8548.46,181.88212765957445,48.74734222124857,8,0.1914893617021276,519,2.7167630057803467,37,0,2,At Risk,0
CUST_0305,19,15,1177.59,78.506,25.00989055782304,7,0.3333333333333333,538,0.8364312267657993,49,0,0,Champions,0
CUST_0306,8,46,8470.37,184.1384782608696,50.613907836895386,8,0.2391304347826087,496,2.782258064516129,53,2,2,At Risk,0
CUST_0307,67,11,828.1600000000001,75.28727272727274,32.513145984634924,5,0.1818181818181818,553,0.596745027124774,67,0,0,Champions,0
CUST_0308,133,3,224.22,74.74,46.097068236494174,3,0.3333333333333333,301,0.2990033222591362,21,1,1,Loyal,0
CUST_0309,4,29,3912.94,134.92896551724138,47.53722393667841,8,0.3103448275862069,493,1.7647058823529411,44,0,0,Champions,0
CUST_0310,4,51,9566.06,187.56980392156865,73.06570652474926,8,0.3333333333333333,514,2.9766536964980546,34,1,2,At Risk,0
CUST_0311,15,58,12528.94,216.0162068965517,67.69425606843019,8,0.2758620689655172,498,3.4939759036144573,29,1,2,At Risk,0
CUST_0312,5,25,4369.52,174.78080000000003,51.67625485655865,8,0.24,492,1.524390243902439,39,1,0,Champions,0
CUST_0313,14,28,4469.09,159.61035714285714,55.9422695471854,8,0.3928571428571428,539,1.5584415584415583,34,1,0,Champions,0
CUST_0314,6,44,8442.07,191.86522727272725,53.025147763075424,8,0.2727272727272727,503,2.624254473161034,27,2,2,At Risk,0
CUST_0315,135,3,204.07,68.02333333333333,14.671681339687458,2,0.3333333333333333,765,0.1176470588235294,18,0,0,Champions,0
CUST_0316,12,17,1386.15,81.53823529411764,29.716732078766277,8,0.1764705882352941,518,0.9845559845559846,39,0,0,Champions,0
CUST_0317,3,19,3921.7,206.40526315789472,57.47929002581142,7,0.2631578947368421,483,1.1801242236024845,43,1,0,Champions,0
CUST_0318,56,2,150.11,75.055,2.552655480083432,2,0.0,182,0.3296703296703296,35,1,1,Loyal,0
CUST_0319,1,56,10801.73,192.8880357142857,62.80521039241143,8,0.2321428571428571,492,3.414634146341464,67,1,2,At Risk,0
CUST_0320,31,4,322.35,80.5875,54.2677156174215,4,0.25,128,0.9375,31,1,1,Loyal,0
CUST_0321,12,28,3977.52,142.05428571428573,37.649396869751904,8,0.2142857142857142,520,1.6153846153846154,64,0,0,Champions,0
CUST_0322,1,2,54.22,27.11,8.64084486609961,1,0.5,317,0.1892744479495268,46,0,1,Loyal,0
CUST_0323,27,7,255.84,36.54857142857143,9.658646262238186,4,0.4285714285714285,767,0.2737940026075619,29,0,0,Champions,0
CUST_0324,262,2,205.84,102.92,66.73673800838637,2,0.0,260,0.2307692307692307,53,1,1,Loyal,0
CUST_0325,98,1,104.88,104.88,0.0,1,0.0,0,1.0,52,0,1,Loyal,0
CUST_0326,22,22,3283.99,149.2722727272727,47.69133483556807,8,0.2272727272727272,421,1.5676959619952495,69,0,0,Champions,0
CUST_0327,413,1,75.19,75.19,0.0,1,0.0,0,1.0,29,0,1,Loyal,0
CUST_0328,8,25,2497.82,99.9128,29.37620969424068,8,0.24,437,1.7162471395881007,24,0,0,Champions,0
CUST_0329,17,21,2422.61,115.36238095238096,22.719420746304674,7,0.2857142857142857,500,1.26,46,1,0,Champions,0
CUST_0330,48,22,3138.02,142.63727272727272,43.086783542257095,7,0.1818181818181818,453,1.456953642384106,28,1,0,Champions,0
CUST_0331,4,12,1891.54,157.62833333333333,60.29998791396432,7,0.25,619,0.5815831987075929,50,1,0,Champions,0
CUST_0332,15,20,2706.74,135.337,55.8302373365243,8,0.4,504,1.1904761904761905,23,0,0,Champions,0
CUST_0333,26,18,2475.8,137.54444444444445,37.017031409596925,7,0.3888888888888889,536,1.007462686567164,64,1,0,Champions,0
CUST_0334,54,11,770.07,70.00636363636364,26.408302585636694,6,0.1818181818181818,503,0.6560636182902585,32,1,0,Champions,0
CUST_0335,6,6,425.73,70.955,24.48747006123744,5,0.3333333333333333,528,0.3409090909090909,49,1,0,Champions,0
CUST_0336,43,3,98.68,32.89333333333334,3.1914625696274936,3,0.3333333333333333,499,0.1803607214428857,68,1,1,Loyal,0
CUST_0337,63,9,734.8100000000001,81.64555555555556,27.90615035754265,6,0.6666666666666666,561,0.4812834224598931,28,0,0,Champions,0
CUST_0338,20,17,3199.84,188.2258823529412,59.25291923808729,7,0.3529411764705882,516,0.988372093023256,40,0,0,Champions,0
CUST_0339,24,21,3647.3,173.6809523809524,56.455542146432514,8,0.238095238095238,489,1.2883435582822085,43,1,0,Champions,0
CUST_0340,28,22,3167.32,143.9690909090909,39.74685467149642,8,0.1363636363636363,508,1.2992125984251968,51,1,0,Champions,0
CUST_0341,27,43,13608.09,316.4672093023256,89.25536580710379,8,0.3488372093023256,465,2.774193548387097,63,0,2,At Risk,0
CUST_0342,54,23,2130.24,92.61913043478262,27.792674625624823,7,0.1304347826086956,448,1.5401785714285714,51,1,0,Champions,0
CUST_0343,15,25,3576.76,143.0704,49.08586468967757,8,0.24,515,1.4563106796116505,46,1,0,Champions,0
CUST_0344,98,1,133.77,133.77,0.0,1,0.0,0,1.0,21,1,1,Loyal,0
CUST_0345,33,10,1153.92,115.392,28.288200838276488,5,0.2,354,0.847457627118644,34,1,0,Champions,0
CUST_0346,27,27,3393.81,125.69666666666666,38.28929454721092,8,0.3703703703703703,457,1.7724288840262583,52,0,0,Champions,0
CUST_0347,98,9,913.11,101.45666666666666,31.58822051018386,6,0.3333333333333333,470,0.574468085106383,30,0,0,Champions,0
CUST_0348,5,45,13988.99,310.8664444444444,90.31181240456854,8,0.2666666666666666,507,2.6627218934911245,58,1,2,At Risk,0
CUST_0349,6,13,1048.55,80.6576923076923,38.04747301154313,6,0.4615384615384615,549,0.7103825136612022,56,1,0,Champions,0
CUST_0350,2,7,266.21,38.03,15.985839567150254,5,0.4285714285714285,547,0.3839122486288848,32,0,0,Champions,0
CUST_0351,25,19,2331.69,122.72052631578948,28.66818260985595,8,0.4210526315789473,548,1.04014598540146,46,0,0,Champions,0
CUST_0352,16,9,795.16,88.35111111111111,20.77587570022287,5,0.2222222222222222,558,0.4838709677419354,46,0,0,Champions,0
CUST_0353,408,2,75.45,37.725,4.985102807365158,2,0.5,103,0.5825242718446603,28,0,1,Loyal,0
CUST_0354,411,1,146.93,146.93,0.0,1,0.0,0,1.0,69,1,1,Loyal,0
CUST_0355,114,4,268.62,67.155,10.415330047578903,3,0.5,578,0.2076124567474048,49,1,0,Champions,0
CUST_0356,34,18,2660.84,147.82444444444445,39.98192124127843,8,0.3333333333333333,412,1.3106796116504855,19,0,0,Champions,0
CUST_0357,8,2,156.01999999999998,78.00999999999999,18.879751057680817,1,0.5,90,0.6666666666666666,64,1,1,Loyal,0
CUST_0358,64,18,2579.3,143.29444444444445,31.20864005975084,7,0.3888888888888889,441,1.2244897959183674,31,0,0,Champions,0
CUST_0359,23,16,2551.73,159.483125,44.36380908184058,7,0.25,467,1.0278372591006424,37,0,0,Champions,0
CUST_0360,3,48,14477.36,301.6116666666667,89.16901953016884,8,0.2291666666666666,506,2.845849802371541,39,0,2,At Risk,0
CUST_0361,1,9,1272.8,141.42222222222222,40.94988180012788,4,0.4444444444444444,577,0.4679376083188908,28,1,0,Champions,0
CUST_0362,159,9,898.49,99.83222222222224,23.848369324640306,5,0.3333333333333333,462,0.5844155844155844,44,0,0,Champions,0
CUST_0363,5,20,3802.03,190.1015,41.58915968007452,5,0.4,486,1.234567901234568,20,1,0,Champions,0
CUST_0364,479,1,108.58,108.58,0.0,1,0.0,0,1.0,34,0,1,Loyal,0
CUST_0365,129,1,118.34,118.34,0.0,1,0.0,0,1.0,61,0,1,Loyal,0
CUST_0366,124,6,401.63,66.93833333333333,44.80671709316212,4,0.3333333333333333,689,0.2612481857764877,45,1,0,Champions,0
CUST_0367,18,13,901.93,69.37923076923076,22.854538010913885,5,0.1538461538461538,576,0.6770833333333334,46,2,0,Champions,0
CUST_0368,91,2,236.61,118.305,8.676200205158931,2,0.5,379,0.158311345646438,38,0,1,Loyal,0
CUST_0369,9,42,12297.38,292.7947619047619,81.20971866740757,8,0.238095238095238,502,2.50996015936255,64,1,2,At Risk,0
CUST_0370,26,7,503.75,71.96428571428571,26.98206741346485,4,0.4285714285714285,502,0.4183266932270916,33,1,0,Champions,0
CUST_0371,5,44,9951.11,226.16159090909093,65.68161411151428,8,0.1818181818181818,514,2.568093385214008,54,1,2,At Risk,0
CUST_0372,782,2,94.76,47.38,40.92734049507737,2,0.0,106,0.5660377358490566,37,1,1,Loyal,0
CUST_0373,9,24,3157.84,131.57666666666668,39.70253640639915,7,0.25,536,1.343283582089552,23,1,0,Champions,0
CUST_0374,395,4,232.36,58.09,9.6709186051102,4,0.0,91,1.3186813186813189,36,0,1,Loyal,0
CUST_0375,122,4,129.74,32.435,11.46467182260356,4,0.0,204,0.5882352941176471,22,1,1,Loyal,0
CUST_0376,9,31,7416.44,239.24,78.64875409057666,8,0.1612903225806451,479,1.941544885177453,20,1,2,At Risk,0
CUST_0377,2,18,2240.68,124.48222222222222,35.00393936747448,8,0.3888888888888889,607,0.8896210873146623,18,0,0,Champions,0
CUST_0378,3,3,182.59,60.86333333333334,10.541064146153998,3,0.0,394,0.2284263959390863,55,1,1,Loyal,0
CUST_0379,24,17,1532.3,90.13529411764704,27.74914213035402,8,0.2941176470588235,551,0.925589836660617,32,0,0,Champions,0
CUST_0380,411,1,48.59,48.59,0.0,1,0.0,0,1.0,51,1,1,Loyal,0
CUST_0381,23,15,2074.17,138.278,32.74351608661302,6,0.2666666666666666,593,0.7588532883642496,52,1,0,Champions,0
CUST_0382,21,24,5083.34,211.8058333333333,48.16378469137471,8,0.25,482,1.4937759336099583,66,0,0,Champions,0
CUST_0383,38,19,2323.89,122.31,37.81419736318916,8,0.2631578947368421,506,1.1264822134387351,42,0,0,Champions,0
CUST_0384,9,22,3759.27,170.8759090909091,42.832565232218975,7,0.1818181818181818,525,1.2571428571428571,41,0,0,Champions,0
CUST_0385,121,4,191.88,47.97,9.503778196064973,3,0.75,507,0.2366863905325444,29,0,1,Loyal,0
CUST_0386,3,18,2263.45,125.7472222222222,37.08304159832371,6,0.3333333333333333,548,0.9854014598540146,35,0,0,Champions,0
CUST_0387,22,8,881.92,110.24,39.02413392468087,5,0.625,614,0.3908794788273615,32,1,0,Champions,0
CUST_0388,17,14,754.87,53.919285714285714,14.726880428076308,6,0.2857142857142857,535,0.7850467289719627,61,1,0,Champions,0
CUST_0389,99,11,612.91,55.71909090909091,9.599904639677892,6,0.3636363636363636,384,0.859375,33,0,0,Champions,0
CUST_0390,264,3,323.86,107.95333333333332,29.1789878736966,3,0.0,183,0.4918032786885246,44,0,1,Loyal,0
CUST_0391,390,1,60.76,60.76,0.0,1,0.0,0,1.0,25,2,1,Loyal,0
CUST_0392,20,10,1125.04,112.504,47.436081016692576,6,0.2,606,0.495049504950495,63,1,0,Champions,0
CUST_0393,221,3,201.0,67.0,23.06774588034123,3,0.0,545,0.165137614678899,42,1,1,Loyal,0
CUST_0394,108,3,62.73,20.91,2.0166556473528137,3,0.0,381,0.2362204724409449,34,0,1,Loyal,0
CUST_0395,26,16,1294.82,80.92625,21.11483139880591,6,0.25,526,0.9125475285171102,46,1,0,Champions,0
CUST_0396,35,2,80.19999999999999,40.1,9.418662325404812,2,0.0,25,2.4,25,0,1,Loyal,0
CUST_0397,14,22,3823.1,173.77727272727273,51.43284185011772,8,0.3181818181818182,526,1.2547528517110265,32,0,0,Champions,0
CUST_0398,3,32,10347.46,323.358125,71.19180282813011,7,0.25,514,1.867704280155642,44,1,2,At Risk,0
CUST_0399,12,4,342.74,85.685,42.94149236655227,3,0.25,497,0.2414486921529175,63,0,0,Champions,0
CUST_0400,32,8,629.6800000000001,78.71000000000001,34.4973696719868,6,0.25,497,0.482897384305835,67,0,0,Champions,0
CUST_0401,37,6,356.69,59.44833333333333,15.23924724737632,4,0.3333333333333333,871,0.2066590126291618,69,1,0,Champions,0
CUST_0402,113,3,230.01,76.67,25.22167520209551,3,0.6666666666666666,260,0.3461538461538462,24,0,1,Loyal,0
CUST_0403,5,52,15688.35,301.69903846153846,82.80578523077216,8,0.2307692307692307,491,3.1771894093686357,20,0,2,At Risk,0
CUST_0404,17,2,65.74,32.87,19.855558415718253,2,0.0,338,0.1775147928994082,46,0,1,Loyal,0
CUST_0405,21,17,1267.77,74.57470588235294,21.68538018967129,8,0.2941176470588235,601,0.8485856905158069,61,1,0,Champions,0
CUST_0406,99,12,1141.04,95.08666666666666,30.45107471855717,6,0.4166666666666667,486,0.7407407407407408,41,0,0,Champions,0
CUST_0407,113,2,158.14,79.07,17.69181166528741,2,1.0,365,0.1643835616438356,20,1,1,Loyal,0
CUST_0408,270,3,175.85000000000002,58.616666666666674,11.473209373725094,3,0.0,226,0.3982300884955752,37,1,1,Loyal,0
CUST_0409,1,34,5588.5,164.36764705882354,48.69536317038717,7,0.2352941176470588,509,2.00392927308448,63,0,2,At Risk,0
CUST_0410,26,19,2111.76,111.14526315789476,40.680079532373504,8,0.2631578947368421,608,0.9375,32,1,0,Champions,0
CUST_0411,79,5,138.62,27.724,13.917094883631425,5,0.2,624,0.2403846153846153,42,1,0,Champions,0
CUST_0412,29,7,200.21,28.60142857142857,7.727402384957548,5,0.7142857142857143,771,0.2723735408560311,47,0,0,Champions,0
CUST_0413,201,4,406.48,101.62,38.59918047489264,2,0.5,549,0.2185792349726776,31,0,1,Loyal,0
CUST_0414,27,29,8720.67,300.71275862068967,87.41810277121228,7,0.1724137931034483,478,1.820083682008368,24,0,2,At Risk,0
CUST_0415,10,28,3361.47,120.0525,36.29894862521911,8,0.2142857142857142,532,1.5789473684210529,34,0,0,Champions,0
CUST_0416,29,15,1162.17,77.47800000000001,25.162856753556422,6,0.2,524,0.8587786259541985,61,1,0,Champions,0
CUST_0417,140,5,211.54,42.308,9.549932984058056,5,0.0,658,0.2279635258358662,37,1,0,Champions,0
CUST_0418,7,27,4237.4,156.94074074074072,49.95989675775545,8,0.2962962962962963,525,1.542857142857143,53,1,0,Champions,0
CUST_0419,4,22,2735.01,124.31863636363636,44.42555370348772,7,0.3181818181818182,541,1.21996303142329,26,0,0,Champions,0
CUST_0420,422,1,84.45,84.45,0.0,1,1.0,0,1.0,55,0,1,Loyal,0
CUST_0421,14,35,11807.96,337.37028571428567,84.68702148936104,8,0.1714285714285714,491,2.138492871690428,65,0,2,At Risk,0
CUST_0422,65,2,164.3,82.15,2.0223253941935204,2,0.5,101,0.594059405940594,39,0,1,Loyal,0
CUST_0423,56,3,218.24,72.74666666666667,13.202307879054077,3,0.3333333333333333,319,0.2821316614420063,19,1,1,Loyal,0
CUST_0424,280,3,85.63,28.543333333333333,7.488152865248769,2,0.0,123,0.7317073170731708,41,0,1,Loyal,0
CUST_0425,46,20,3353.19,167.6595,48.43309834737312,8,0.25,484,1.2396694214876034,25,1,0,Champions,0
CUST_0426,2,51,9469.94,185.6850980392157,56.97434290529551,8,0.3333333333333333,514,2.9766536964980546,28,0,2,At Risk,0
CUST_0427,45,6,381.33,63.555,18.707237904084074,5,0.1666666666666666,745,0.2416107382550335,30,1,0,Champions,0
CUST_0428,199,1,21.41,21.41,0.0,1,0.0,0,1.0,34,0,1,Loyal,0
CUST_0429,164,5,169.85,33.97,5.1946847835070775,5,0.0,578,0.2595155709342561,25,1,0,Champions,0
CUST_0430,3,43,6851.54,159.3381395348837,52.25063523222032,8,0.2558139534883721,518,2.4903474903474905,38,1,2,At Risk,0
CUST_0431,38,7,406.1,58.01428571428572,17.887290513232067,5,0.2857142857142857,791,0.2654867256637168,35,1,0,Champions,0
CUST_0432,287,4,303.85,75.9625,23.22956503395332,2,0.25,543,0.2209944751381215,47,0,1,Loyal,0
CUST_0433,492,4,229.54,57.385000000000005,28.04574180394117,3,0.5,406,0.2955665024630542,35,0,1,Loyal,0
CUST_0434,466,6,367.1,61.18333333333334,32.758051631113034,4,0.1666666666666666,271,0.6642066420664207,63,1,1,Loyal,0
CUST_0435,867,1,34.06,34.06,0.0,1,0.0,0,1.0,64,1,1,Loyal,0
CUST_0436,567,4,110.39,27.5975,4.064852395844161,3,0.25,289,0.4152249134948097,48,0,1,Loyal,0
CUST_0437,7,51,11123.63,218.11039215686276,72.28375706784433,8,0.2745098039215686,499,3.0661322645290583,55,1,2,At Risk,0
CUST_0438,66,13,1137.21,87.47769230769231,25.68959781501913,8,0.2307692307692307,491,0.7942973523421588,49,0,0,Champions,0
CUST_0439,4,43,13236.91,307.8351162790698,88.60724632766708,8,0.2093023255813953,479,2.693110647181628,28,0,2,At Risk,0
CUST_0440,107,9,712.91,79.21222222222222,23.19146059316757,6,0.5555555555555556,517,0.5222437137330754,62,1,0,Champions,0
CUST_0441,8,18,1222.27,67.90388888888889,26.192236644805966,7,0.5555555555555556,582,0.9278350515463918,42,1,0,Champions,0
CUST_0442,7,52,10084.98,193.94192307692308,66.22460493041875,8,0.2307692307692307,489,3.1901840490797544,50,2,2,At Risk,0
CUST_0443,3,19,2160.42,113.70631578947368,30.140619548768832,6,0.4210526315789473,552,1.032608695652174,55,1,0,Champions,0
CUST_0444,2,39,6653.5,170.60256410256412,48.76785398934471,8,0.282051282051282,514,2.2762645914396886,58,1,2,At Risk,0
CUST_0445,34,1,39.11,39.11,0.0,1,0.0,0,1.0,25,0,1,Loyal,0
CUST_0446,187,2,226.45,113.225,26.11345342921919,2,0.0,145,0.4137931034482759,28,0,1,Loyal,0
CUST_0447,5,42,12561.11,299.07404761904763,83.150928600465,8,0.2619047619047619,457,2.7571115973741795,39,2,2,At Risk,0
CUST_0448,187,2,170.53,85.265,34.86743538030866,2,0.0,27,2.2222222222222223,68,0,1,Loyal,0
CUST_0449,105,11,998.15,90.74090909090908,30.213557041349983,7,0.3636363636363636,399,0.8270676691729323,41,1,0,Champions,0
CUST_0450,43,20,1562.44,78.122,26.032688479557468,8,0.3,515,1.1650485436893203,58,1,0,Champions,0
CUST_0451,11,25,8280.41,331.2164,83.46358561672268,7,0.36,501,1.497005988023952,34,0,2,At Risk,0
CUST_0452,121,9,675.81,75.08999999999999,22.467458690292503,5,0.4444444444444444,441,0.6122448979591837,29,0,0,Champions,0
CUST_0453,138,6,277.55,46.25833333333333,11.109913441006942,4,0.1666666666666666,538,0.3345724907063197,63,1,0,Champions,0
